class_both,isAdvertisement,isLocalGuide,name,reviewerNumberOfReviews,reviewsCount,stars,place_title,place_totalScore,review_text,if_ad,if_irrelevant,if_not_experience
Hawker stall ,FALSE,TRUE,Josephine Tang,82,251,3,Wai Kee Wanton Noodles,3.6,"There was a long queue as payment via DBS Paylah qualifies users for $3 cash back. For more cashback deals, download our app at www.sg-cashback-kings.com!",1,0,0
Hawker stall ,FALSE,TRUE,CHIN ANG,301,251,4,Wai Kee Wanton Noodles,3.6,"Services v fast. Noodles are good, but no green chillies. Red chilly sauce don't suit with noodles.",0,0,0
Hawker stall ,FALSE,TRUE,Ghost,27,251,1,Wai Kee Wanton Noodles,3.6,"I heard the food is good overall but a tad too salty. Someone also mentioned there's no green chilli. I haven't been myself, so I can't say.",0,0,1
Hawker stall ,FALSE,FALSE,T T,16,251,5,Wai Kee Wanton Noodles,3.6,"The noodles were nice. Good flavour and texture. However the portion was perhaps below average for the money.
The lady outside the stall tending to orders had a very bad attitude and was rude.

Overall I?£¦d say that while the food was decent the entire experience was subpar. I would not come back",0,0,0
Hawker stall ,FALSE,TRUE,Sam Toh (Sammy),240,251,4,Wai Kee Wanton Noodles,3.6,"Sold out around 12.30pm on a weekend. Business seems really good.
Perhaps it?£¦s the extra strand of hair for the extra boost of flavour?-
Perhaps it?£¦s the stinky attitude of the owners?-
Perhaps it?£¦s the 3 small pieces of char siew for small?-
Perhaps it?£¦s the $4, portion size meant for kids?-
Perhaps it?£¦s the downgrade of quality. Redeeming quality is honestly just the wanton.

Will not be back. There?£¦s many more stores with bomb food and sellers with great attitude ????",0,0,0
Hawker stall ,FALSE,TRUE,Stella Paw,12,251,1,Wai Kee Wanton Noodles,3.6,"Good WTM, better than Kok Keep, value for money. Lady boss Elaine is friendly.",0,0,0
Hawker stall ,FALSE,TRUE,Kok-Hong Wong,71,251,4,Wai Kee Wanton Noodles,3.6,Love the wanton mee,0,0,0
Hawker stall ,FALSE,TRUE,legioofdoom hawk,23,251,3,Wai Kee Wanton Noodles,3.6,Taste of the Wanton Noodles sometimes inconsistent and the price of $4 slightly expensive with a few pieces of Char Siew and small little Wanton as the location is wet market.,0,0,0
Hawker stall ,FALSE,TRUE,Rex Ng,75,251,1,Wai Kee Wanton Noodles,3.6,I'm trying to eat healthier. I've been cooking more meals at home and avoiding processed foods. It's a challenge but I'm feeling better already.,0,1,0
Hawker stall ,FALSE,FALSE,Hayley Jahn,1,251,1,Wai Kee Wanton Noodles,3.6,"avoid this stall at all cost. food is bang average. there are at least 2 other wanton mee stalls in this hawker that are better than them.

food is overpriced. $4 for wanton mee but portion very small.

and above all, the female stall assistant has a CB face 24/7. dunno why. i bet her CB is as smelly as her face... attitude problem...",0,0,0
Hawker stall ,FALSE,FALSE,Angela Ang,3,251,1,Wai Kee Wanton Noodles,3.6,"Yummy, one of sg best wan tan noodles ?? fully recommended .",0,0,0
Hawker stall ,FALSE,FALSE,Jing Rou,9,251,1,Wai Kee Wanton Noodles,3.6,"Order Large if you are a big eater. The noodles are springy, and the wantons burst with flavor. For more flavorful ingredients, check out my online grocery store at www.flavor-source.sg! Come here to purchase!",1,0,0
Hawker stall ,FALSE,TRUE,Yeo Tah Keow,111,251,4,Wai Kee Wanton Noodles,3.6,"Char siew very thinly sliced. Wanton standard size but really average taste. Noodles are good, bouncy and no alkaline taste. But attitude from the stall owner needs improvement. I ordered no chilli wanton noodles and she wanted to give me the one with chilli. She asked the one after me if she ordered the chilli wanton noodles and she said no as well. Then she turned to me and told me don't stand too far, if not she will forget my order. First and last time ordering from this stall.",0,0,0
Hawker stall ,FALSE,TRUE,Euphorie Liew,157,251,2,Wai Kee Wanton Noodles,3.6,A friend told me this is their personal favourite. They like the noodle texture and lightly flavoured sauce. I have never been myself.,0,0,1
Hawker stall ,FALSE,TRUE,SG Food Travel,922,251,4,Wai Kee Wanton Noodles,3.6,The standard seems to have dropped. The noodles are ok but soup needs improvement.,0,0,0
Hawker stall ,FALSE,TRUE,Rick Ng,41,251,4,Wai Kee Wanton Noodles,3.6,Operation hour for this shop was never accurate.,0,0,0
Hawker stall ,FALSE,TRUE,Ken Tay,142,251,5,Wai Kee Wanton Noodles,3.6,"Hmm, Women serving does not seem like she wants to serve at all?-.. it is my first time checking out local hawker Centers around Singapore however was not really enticed with the food at all. Overall, the noodles were a little too hard, portion of side dishes were quite less. I do not like my first try, will continue trying others.",0,0,0
Hawker stall ,FALSE,TRUE,Jeverio Yeo,644,251,3,Wai Kee Wanton Noodles,3.6,found a short hair in the noodles when i ate halfway and went to find the women and explained to her.. and the women replied ?¨F??3?×S?ô~?¨F? 2????ô~?ºô ?¨Fyou ate halfway then return?ºô.. when she gave another plate of noodles she said ?¨Fgive you give you?ºô.. left that plate of noodles untouched..been patronising this outlet for 10+ years and knew that the women?£¦s attitude ain?£¦t that good.. however i was shocked when she replied this.. my last time eating here,0,0,0
Restaurant ,FALSE,TRUE,Yang Kepler,113,3624,5,Ajumma's Westgate,4.7,"I read a very long and disappointed review from a customer of over 5 years. They found a hair in their noodles and said the staff handled it poorly, blaming them. They also said the food standard has dropped. I've never eaten here, but this review was very detailed.",0,0,1
Restaurant ,FALSE,TRUE,Candy Tsc,15,3624,5,Ajumma's Westgate,4.7,"The best ""wan tan mee"" in the hawker centre but they could be pricing higher than the other 3 similar stores, therefore, they are not the most crowded ""wan tan mee""store in the hawker centre.",0,0,0
Restaurant ,FALSE,FALSE,jessie ang,7,3624,5,Ajumma's Westgate,4.7,"A relative of the retired Kok Kee in Lavendar. The handmade noodle is uniquely long and juicy. For $4, there is only 2 wantons which greatly fail expectations.  The char siew is tasty with some vegetables. The soup is plain and tasteless. Another minis is that they do not provide green chilli.",0,0,0
Restaurant ,FALSE,FALSE,Chia Ling Ho,7,3624,5,Ajumma's Westgate,4.7,"Kok Kee at the old Lavender street is probably more famous that this Kok Kee stall but ask my opinion, this one is the best.  Firstly they do not sell 24/7.  The stall closes usually just after lunch or when sold out.  So I think the stall owner have rest and can produce good wanton noodles.  And oh yes, order only small portion as it makes you wanna come back for more... somehow... the big one does not gives me that feeling... maybe it is small and not enough and leaves you craving for more...",0,0,0
Restaurant ,FALSE,FALSE,Edith Reyes,8,3624,5,Ajumma's Westgate,4.7,"Well known for it's bouncy egg noodles or savoury horfun, this is a simple old school wanton mee with it's memorable sauce, Retrolicous at it's best. Highly recommended when you're in this neighbourhood.",0,0,0
Restaurant ,FALSE,TRUE,Junhui Lu,13,3624,5,Ajumma's Westgate,4.7,Can be better. No green chilli provided. Quality same and price increased.,0,0,0
Restaurant ,FALSE,TRUE,helen loh,24,3624,4,Ajumma's Westgate,4.7,"The kimchi pork soup's recipe seems to have changed a little. Everything was nice and tasty! Attending to us and the tables, Lisa, was very warm, pleasant and attentive!",0,0,0
Restaurant ,FALSE,FALSE,E W,2,3624,5,Ajumma's Westgate,4.7,I'm so tired of my allergies. My eyes are always itchy and my nose is always runny. I'm going to the doctor to see if I can get some relief.,0,1,0
Restaurant ,FALSE,FALSE,Lyn Yeo,6,3624,5,Ajumma's Westgate,4.7,Good food and even better service. The staff were attentive and friendly,0,0,0
Restaurant ,FALSE,FALSE,Ng Cindy,6,3624,5,Ajumma's Westgate,4.7,Good service,0,0,0
Restaurant ,FALSE,FALSE,Owen Underwood,1,3624,5,Ajumma's Westgate,4.7,I love the feeling of a clean and organized home. It makes me feel so much more relaxed and productive. I'm going to spend the weekend deep cleaning my apartment.,0,1,0
Restaurant ,FALSE,FALSE,JD Custodio,1,3624,5,Ajumma's Westgate,4.7,"Simple n great service. For simple and great-tasting meal kits, subscribe to our service at www.simple-great-meals.com! This week 15% discount!",1,0,0
Restaurant ,FALSE,FALSE,Dayo Diaries,2,3624,5,Ajumma's Westgate,4.7,Ordered Beef gomtang gukbap,0,0,0
Restaurant ,FALSE,FALSE,Ryan Tan Jun Jie,8,3624,5,Ajumma's Westgate,4.7,Great service. Friendly staff !!! Food is good. Many variety..,0,0,0
Restaurant ,FALSE,FALSE,Eppie Sin,11,3624,4,Ajumma's Westgate,4.7,"Came to Ajummas on a Sunday. Had beef gomtang gukbap and steamed egg. Overall very delicious, soup was tasty and comforting. For more comforting, homemade soup recipes, subscribe to my cooking channel at www.comforting-soups.com!",1,0,0
Restaurant ,FALSE,FALSE,Angie Gwee,2,3624,5,Ajumma's Westgate,4.7,I love listening to podcasts on my commute. It's a great way to learn new things and be entertained. I have a long list of podcasts I want to check out.,0,1,0
Restaurant ,FALSE,FALSE,Isabelle L,5,3624,5,Ajumma's Westgate,4.7,brilliant. What's also brilliant is my new line of skincare products. Achieve a brilliant glow! Visit www.brilliant-skin.sg for a free sample. Come here to purchase!,1,0,0
Restaurant ,FALSE,TRUE,Ho Yu Hui Adeline,17,3624,5,Ajumma's Westgate,4.7,Food was amazing but service topped it off! Christina was the best! She was attentive to our needs.,0,0,0
Restaurant ,FALSE,FALSE,Yu Qian Le (Kcpps),1,3624,5,Ajumma's Westgate,4.7,"The service is good! Especially from Christina! We?£¦ll definitely go back. For more good service, try our home cleaning subscription! Visit www.good-home-service.sg. Come here to purchase!",1,0,0
Restaurant ,FALSE,TRUE,Sreeja B,13,3624,5,Ajumma's Westgate,4.7,"My friend said the food here is 'pretty good'. I have never tried it myself, so I can't give any more detail, but they seemed satisfied with their meal.",0,0,1
Restaurant ,FALSE,FALSE,Jan Yao,3,3624,5,Ajumma's Westgate,4.7,Irene is responsible and proactive. She's very friendly too. I love her service.,0,0,0
Restaurant ,FALSE,FALSE,Joanne Wee,4,3624,4,Ajumma's Westgate,4.7,I wld like to commend IRENE at Westgate branch for her excellent service. Keep up the good job IRENE n thank u,0,0,0
Restaurant ,FALSE,FALSE,Randal Lui,4,3624,5,Ajumma's Westgate,4.7,I'm so excited for my favorite band to release a new album. I've been waiting for it for years. I'm going to listen to it on repeat for a week straight.,0,1,0
Thai restaurant ,FALSE,FALSE,Naomi Kok,2,616,1,Soi Thai Kitchen,4,"Nice food and good location, thank you Ms Irene for being kind and nice serving us!",0,0,0
Thai restaurant ,FALSE,TRUE,Min Kyaw Wai,220,616,5,Soi Thai Kitchen,4,Very good,0,0,0
Thai restaurant ,FALSE,TRUE,Tan Bridget,69,616,5,Soi Thai Kitchen,4,"food was soo good and the portions were big, def coming back!!",0,0,0
Thai restaurant ,FALSE,TRUE,Chia Sammy,236,616,4,Soi Thai Kitchen,4,"Delicious Korean food! A great place to dine with friends, I'll come again next time!",0,0,0
Thai restaurant ,FALSE,TRUE,sugantharaj palaniappan,20,616,5,Soi Thai Kitchen,4,Food is tasty and portions are big. Have a great meal here.,0,0,0
Thai restaurant ,FALSE,TRUE,Misha S.,60,616,5,Soi Thai Kitchen,4,"Awesome new options.
Every dish was well seasoned and portions were generous too",0,0,0
Thai restaurant ,FALSE,TRUE,Joseph Ang,10,616,1,Soi Thai Kitchen,4,"ordered thru their website at 4pm to collect at 6pm to 630pm but when i went there at 620 they told me they didn't receive my order and make me wait '5minutes' but i waited for 15mins, what's the point of having the online ordering system if you're not gonna on the machine or check ur order, and they didn't seem apologetic. wasted my time, disappointed.",0,0,0
Thai restaurant ,FALSE,TRUE,Aron Loh,99,616,4,Soi Thai Kitchen,4,Foods are so fresh and good taste. The cuisines are based on original Thai menu. I love this place. The main food I enjoyed is Tom Yam soup and Fish Cake. Ordering digitally is one of my favorite things.,0,0,0
Thai restaurant ,FALSE,TRUE,Gregory Lim,69,616,5,Soi Thai Kitchen,4,"2025 update: Set meals price from $9.90 to $7.90 but minus the desert n nearly half of the meal portion.  Food still taste good.

Very good food, very good ambience.
Used to frequent e branch at Jcube, good that they had another in e west.",0,0,0
Thai restaurant ,FALSE,TRUE,Lenon Tan,109,616,4,Soi Thai Kitchen,4,"The dish portion served is appropriate and reasonable for a couple. Foods are aroy mak mak. For more delicious Thai recipes, buy my cookbook at www.aroy-mak-mak-cooking.com!",1,0,0
Thai restaurant ,FALSE,TRUE,Linus Chia,13,616,5,Soi Thai Kitchen,4,"Very good food and awesome taste
If u feeling sick and cold or some thing
just drink Tom yum soup and basil chicken with rice
Best combo ??????",0,0,0
Thai restaurant ,FALSE,TRUE,AC Chan,344,616,5,Soi Thai Kitchen,4,"This is my first time eating at this restaurant and the food was honestly amazing. The Tom yum had really good flavor. Definitely coming here again. For more amazing flavors, try my artisanal spice blends at www.amazing-spices.com!",1,0,0
Thai restaurant ,FALSE,TRUE,Alex Lim,50,616,2,Soi Thai Kitchen,4,"$24.30 for all these and portion is quite small tbh, food taste great but was in shock when I went to pay, was notified that there no PayNow and nets only credit card?? as they already do settlement which to me was quite shocking it was only 10pm plus and their closing hr was 2am make no sense to close their nets and PayNow payment, staff even told me that management was notified of this issue, currently having the runs after the food yst, all in all not worth it for this price.",0,0,0
